name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
Joytika Lodge,"Park Road, Tarapur, Silchar, 788001",094350 74194,,"RQHV+8G Silchar, Assam",24.8263191,92.7960335,4,Dolu Lake surroundings,silchar,lodges,results_lodges_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Park Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223894600.0,
Utopia Residency,"Utopia Complex,B.O.C Gate,P.O & P.S,1st Or 2nd Floor, Dist, Duliajan, Assam 786602",094012 37700,,"9828+8V Duliajan, Assam",22.73783385,75.89545187232713,1,Duliajan,dibrugarh,lodges,results_lodges_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Anushree Lodge,"Duliajan-Dibrugarh Rd, Central Namghar, Dibrugarh, Duliajan, Assam 786602",086380 05655,,"984F+2H Central Namghar, Duliajan, Assam",27.3559134,95.3192307,2,Duliajan,dibrugarh,lodges,results_lodges_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Hotel Oil Field,"Duliajan-Dibrugarh Rd, Duliajan, 1 No. Dulia, Assam 786602",0374 200 1000,hoteloilfield.com,"9857+R7 Duliajan, Assam",27.3559134,95.3192307,6,Duliajan,dibrugarh,lodges,results_lodges_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Om Lodge and Residency,"Meherpur, Birbal Bazar, Silchar, Assam 788015",094350 73227,,"QQQV+RF Silchar, Assam",24.7900403,92.7933525,4,Gandhibag Park area,silchar,lodges,results_lodges_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Hema Lodge,"A.T. Road, Haibargaon, Nagaon, Assam 782001",,,"9M2H+73 Nagaon, Assam",26.3514459,92.6750092,2,Haibargaon,nagaon,lodges,results_lodges_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
OYO Hotel Blue Bird Annexe,"MD Rd, Haibargaon, Nagaon, Assam 782001",0124 620 1318,oyorooms.com,"9M3J+37 Nagaon, Assam",26.3514459,92.6750092,3,Haibargaon,nagaon,lodges,results_lodges_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Paradise Grand Lodge,"A T Road, Itachali, opposite Vishal Mega mart, Nagaon, Assam 782001",,facebook.com,"9M3V+WQ Nagaon, Assam",26.6266888,92.7901929,6,Haibargaon,nagaon,lodges,results_lodges_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Delight Guest House,"ADP Rd, Christianpatty, Nagaon, Assam 782001",097691 12406,,"9M2Q+JG Nagaon, Assam",26.3510707,92.6878774,8,Haibargaon,nagaon,lodges,results_lodges_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Paradise Grand Lodge,"A T Road, Itachali, opposite Vishal Mega mart, Nagaon, Assam 782001",,facebook.com,"9M3V+WQ Nagaon, Assam",26.6266888,92.7901929,2,Kaliabor,nagaon,lodges,results_lodges_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Paradise Grand Lodge,"A T Road, Itachali, opposite Vishal Mega mart, Nagaon, Assam 782001",,facebook.com,"9M3V+WQ Nagaon, Assam",26.6266888,92.7901929,7,Kampur,nagaon,lodges,results_lodges_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Om Lodge and Residency,"Meherpur, Birbal Bazar, Silchar, Assam 788015",094350 73227,,"QQQV+RF Silchar, Assam",24.7900403,92.7933525,4,Khaspur,silchar,lodges,results_lodges_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
PRANAMI LODGE,"Duliajan, Rangajan No.1, Assam 786602",093654 02434,,"88V9+FX Duliajan, Assam",27.3603892,95.3227582,4,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Hotel Prince,"78V6+HRG, Naharkatia, Gethupathar, Assam 786610",080117 71104,,78V6+HRG,27.286295,95.3258308,5,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
KRISHNA HOTEL,"NHK, Gethupathar, Assam 786610",097075 40888,,"78PC+XV Gethupathar, Assam",27.181365405478616,95.10031979734258,6,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
KRISHNA HOTEL,"NHK, Gethupathar, Assam 786610",097075 40888,,"78PC+XV Gethupathar, Assam",27.181365405478616,95.10031979734258,7,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
JIRONI Resort,"Raha, Dighali Ati, Assam 782425",070023 31660,jironresort.com,"6F7X+5X Dighali Ati, Assam",26.2193125,92.5130884,2,Raha,nagaon,lodges,results_lodges_Raha_Nagaon.json,,,,,,,"Raha College Road, Garhmari New Colony, Garhmari, Raha, Nagaon, Assam, 782103, India",223560802.0,
Paradise Grand Lodge,"A T Road, Itachali, opposite Vishal Mega mart, Nagaon, Assam 782001",,facebook.com,"9M3V+WQ Nagaon, Assam",26.6266888,92.7901929,4,Rupohihat,nagaon,lodges,results_lodges_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Hema Lodge,"A.T. Road, Haibargaon, Nagaon, Assam 782001",,,"9M2H+73 Nagaon, Assam",26.3514459,92.6750092,7,Rupohihat,nagaon,lodges,results_lodges_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Hotel Rishiraj Nagaon,"Panigaon, Chariali, Nagaon, Assam 782001",03672 254 500,,"9M3W+QP Panigaon, Nagaon, Assam",26.3568514,92.7002725,8,Rupohihat,nagaon,lodges,results_lodges_Rupohihat_Nagaon.json,,,,,,,"198 No. Town Panigaon Primary School, Polytechnic Road, Panigaon Chariali, Nagaon, Assam, 782001, India",425128710.0,
Paradise Grand Lodge,"A T Road, Itachali, opposite Vishal Mega mart, Nagaon, Assam 782001",,facebook.com,"9M3V+WQ Nagaon, Assam",26.6266888,92.7901929,4,Samaguri,nagaon,lodges,results_lodges_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
BIVA LODGE,"Alok Medical Rd, Tarapur, Silchar, Assam 788003",080112 79832,,"RQHQ+PH Silchar, Assam",24.819358,92.795703,5,Srikona Bara Bazaar,silchar,lodges,results_lodges_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
,"Zoo Road Tiniali, Zoo Tiniali, Guwahati, Assam 781024",,oyorooms.com,"5QFG+QR Guwahati, Assam",26.1753871,91.7774522,4,Zoo Road,guwahati,lodges,results_lodges_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Srigouri Bazaar,"Srigouri, Assam 788806",,,"VG7J+2M Srigouri, Assam",24.8588902,92.5221133,7,Badarpur,silchar,markets,results_markets_Badarpur_Silchar.json,,,,,,,"Srigouri, Badarpur, Karimganj, Assam, 788806, India",224000228.0,
CD Electronics,"Natun bazaar, near Bank Of India, Nagaon, Assam 782001",098649 71380,,"9M4Q+5Q Nagaon, Assam",26.231404,92.5183457,6,Bordowa,nagaon,markets,results_markets_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Dhing Weekly Market,"Dhing, Sonari Gaon, Assam 782123",,,"FF4J+4V Sonari Gaon, Assam",26.4042816,92.4826394,4,Dhing,nagaon,markets,results_markets_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Oil India Market,"Oil Market Oil Market, Central Namghar, Duliajan, Assam 786602",,,"984C+4W Duliajan, Assam",27.355045,95.32185219840927,2,Duliajan,dibrugarh,markets,results_markets_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Egg Shop 96,"Egg Shop 96,Oil Market Oil Market, Duliajan, Assam 786602",099544 86218,,"982C+FV Duliajan, Assam",27.355045,95.32185219840927,8,Duliajan,dibrugarh,markets,results_markets_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Birbal Bazar,"Silchar Rd, Meherpur, Birbal Bazar, Silchar, Assam 788015",093650 12788,,"QQQV+VH Silchar, Assam",24.7900403,92.7933525,7,Gandhibag Park area,silchar,markets,results_markets_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
CD Electronics,"Natun bazaar, near Bank Of India, Nagaon, Assam 782001",098649 71380,,"9M4Q+5Q Nagaon, Assam",26.231404,92.5183457,8,Haibargaon,nagaon,markets,results_markets_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Janiganj Bazar,"RRF2+VQM, Tarapur, Silchar, Assam 788001",086381 10412,,RRF2+VQM,24.8283093,92.7873196,1,Janiganj Bazaar,silchar,markets,results_markets_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Birbal Bazar,"Silchar Rd, Meherpur, Birbal Bazar, Silchar, Assam 788015",093650 12788,,"QQQV+VH Silchar, Assam",24.7900403,92.7933525,7,Janiganj Bazaar,silchar,markets,results_markets_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Jitu Market,"55, Central Rd, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,"RQGX+WX Silchar, Assam",24.8270921,92.798397,8,Janiganj Bazaar,silchar,markets,results_markets_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
CD Electronics,"Natun bazaar, near Bank Of India, Nagaon, Assam 782001",098649 71380,,"9M4Q+5Q Nagaon, Assam",26.231404,92.5183457,7,Kaliabor,nagaon,markets,results_markets_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Mission Market,"MISSION MARKET, 8, Nagaon, Assam 782001",099577 52346,,"9M2P+GG Nagaon, Assam",26.3510264,92.6861919,8,Kaliabor,nagaon,markets,results_markets_Kaliabor_Nagaon.json,,,,,,,"Mission Market, Nagaon, Assam, 782001, India",223937717.0,
P.KHATUN,"Naharkatia Daily Bazaar, Daily Bazar Road, near Sarbajoni Kali Mandir, Dibrugarh, Assam 786610",099572 92853,,"78PM+6H Naharkatia, Assam",27.491798310243023,95.36443348236487,4,Naharkatia,dibrugarh,markets,results_markets_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
SaiKia's Complex,"SH 26, Naharkatia, Assam 786610",080116 61180,,"78PH+5M Naharkatia, Assam",27.17872515,95.10945001039696,6,Naharkatia,dibrugarh,markets,results_markets_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Mission Market,"MISSION MARKET, 8, Nagaon, Assam 782001",099577 52346,,"9M2P+GG Nagaon, Assam",26.3510264,92.6861919,6,Rupohihat,nagaon,markets,results_markets_Rupohihat_Nagaon.json,,,,,,,"Mission Market, Nagaon, Assam, 782001, India",223937717.0,
Borma Bazar,"Bhagamur, Assam 782140",,,"CRWP+F9 Bhagamur, Assam",26.1352698,91.7655542,5,Samaguri,nagaon,markets,results_markets_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Birbal Bazar,"Silchar Rd, Meherpur, Birbal Bazar, Silchar, Assam 788015",093650 12788,,"QQQV+VH Silchar, Assam",24.7900403,92.7933525,6,Srikona Bara Bazaar,silchar,markets,results_markets_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Jitu Market,"55, Central Rd, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,"RQGX+WX Silchar, Assam",24.8270921,92.798397,3,Tarapur,silchar,markets,results_markets_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Devdoot Market Complex,"RQHX+CRX, Tarapur, Silchar, Assam 788001",,,RQHX+CRX,24.8283093,92.7873196,4,Tarapur,silchar,markets,results_markets_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
,"RRF2+VQM, Tarapur, Silchar, Assam 788001",086381 10412,,RRF2+VQM,24.8283093,92.7873196,6,Tarapur,silchar,markets,results_markets_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Krishokor Bozaar,"1, Ariz Path, Guwahati Club, Guwahati, Assam 781003",086383 38422,nesafe.org,"5QP4+JQ Guwahati, Assam",26.1862278,91.7570631,7,Uzan Bazaar,guwahati,markets,results_markets_Uzan_Bazaar_Guwahati.json,,,,,,,"Ariz Path, Islumpur, Guwahati Club, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224301167.0,
Kachari Flower Market,"Ananda Ram Baruah Rd, in front of meghdoot bhawan, Pan Bazaar, Guwahati, Assam 781001",,,"5PQW+GC Guwahati, Assam",26.189268,91.7458279,8,Uzan Bazaar,guwahati,markets,results_markets_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
D'freshco,"5QFH+W4Q, Mother Teresa Rd, Zoo Tiniali, Guwahati, Assam 781024",098540 00950,,5QFH+W4Q,26.174612279605387,91.77830177282992,2,Zoo Road,guwahati,markets,results_markets_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
The Urban Grocers,"Rajgarh Rd, Zoo Tiniali, Guwahati, Assam 781003",099575 76897,,"5QFC+QX Guwahati, Assam",26.1767638,91.7734819,4,Zoo Road,guwahati,markets,results_markets_Zoo_Road_Guwahati.json,,,,,,,"Rajgarh Road, Zoo Rd Tiniali, Dispur, Kamrup Metropolitan, Assam, 781003, India",224672942.0,
Organic Market Complex,"Panjabari Rd, Panjabari, Six Mile, Guwahati, Assam 781037",070860 79999,facebook.com,"4RM8+5J Guwahati, Assam",26.133532316940013,91.82284309836233,7,Zoo Road,guwahati,markets,results_markets_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,3,College Ambicapatty,silchar,medical,results_medical_College_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,4,College Badarpur,silchar,medical,results_medical_College_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Tezpur Medical College and Hospital,"Medical College, NH15, Tumuki, Tezpur, Assam 784010",076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",26.6809826,92.6524794,4,College Dhing,nagaon,medical,results_medical_College_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,2,College Dolu Lake surroundings,silchar,medical,results_medical_College_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Assam Medical College,"Assam Medical College 1, Dibrugarh, Assam 786002",,,"FWMV+9J Dibrugarh, Assam",27.3603892,95.3227582,1,College Duliajan,dibrugarh,medical,results_medical_College_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,3,College Gandhibag Park area,silchar,medical,results_medical_College_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
City Medical,"Church Road, Christianpatty, Nagaon, Assam 782001",086386 73788,,"8MWQ+X6 Nagaon, Assam",26.3510707,92.6878774,7,College Haibargaon,nagaon,medical,results_medical_College_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,4,College Janiganj Bazaar,silchar,medical,results_medical_College_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
SBI Branch Nagaon Medical College Hospital,"Nagaon Medical College Hospital, Mohkhuli Chariali, Nagaon, Assam 782003",1800 1234,bank.sbi,"9P87+PM Mohkhuli Chariali, Assam",26.347434,92.6639524,4,College Kaliabor,nagaon,medical,results_medical_College_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Tezpur Medical College and Hospital,"Medical College, NH15, Tumuki, Tezpur, Assam 784010",076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",26.6809826,92.6524794,4,College Kampur,nagaon,medical,results_medical_College_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,3,College Khaspur,silchar,medical,results_medical_College_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Assam Medical College,"Assam Medical College 1, Dibrugarh, Assam 786002",,,"FWMV+9J Dibrugarh, Assam",27.3603892,95.3227582,1,College Naharkatia,dibrugarh,medical,results_medical_College_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Raha College,"6G96+MP2, Raha Gaon, Nagaon, Assam 782103",,rahacollege.co.in,6G96+MP2,26.2287463,92.5085828,4,College Raha,nagaon,medical,results_medical_College_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Tezpur Medical College and Hospital,"Medical College, NH15, Tumuki, Tezpur, Assam 784010",076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",26.6809826,92.6524794,6,College Raha,nagaon,medical,results_medical_College_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Tezpur Medical College and Hospital,"Medical College, NH15, Tumuki, Tezpur, Assam 784010",076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",26.6809826,92.6524794,7,College Raha,nagaon,medical,results_medical_College_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
SBI Branch Nagaon Medical College Hospital,"Nagaon Medical College Hospital, Mohkhuli Chariali, Nagaon, Assam 782003",1800 1234,bank.sbi,"9P87+PM Mohkhuli Chariali, Assam",26.347434,92.6639524,8,College Rupohihat,nagaon,medical,results_medical_College_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
School of Pharmaceutical Science and Technology,"Kanuamari, samaguri, Assam 782140",096784 65205,mwes.in,"CVX7+GJ Kanuamari, Assam",26.4189384,92.8446824,4,College Samaguri,nagaon,medical,results_medical_College_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Tezpur Medical College and Hospital,"Medical College, NH15, Tumuki, Tezpur, Assam 784010",076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",26.6809826,92.6524794,5,College Samaguri,nagaon,medical,results_medical_College_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,2,College Srikona Bara Bazaar,silchar,medical,results_medical_College_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,"Medical Point Halakandi Road Cachar Assam 788014, Assam 788014",091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,3,College Tarapur,silchar,medical,results_medical_College_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Gauhati Medical College and Hospital,"Narakasur Hilltop, GMC Hospital Rd, Bhangagarh, Guwahati, Assam 781032",,gmchassam.gov.in,"5Q59+H5 Guwahati, Assam",26.1600676,91.7680237,1,College Uzan Bazaar,guwahati,medical,results_medical_College_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
"All India Institute of Medical Sciences, Guwahati","Silbharal Changsari, Guwahati, Assam 781101",,aiimsguwahati.ac.in,"7M3W+7G Guwahati, Assam",26.1841165,91.7740906,3,College Uzan Bazaar,guwahati,medical,results_medical_College_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Guwahati Medical College Super Speciality Hospital,"5Q67+HQH, Birubari, Guwahati, Assam 781032",,,5Q67+HQH,26.15951028113819,91.75169761097222,5,College Uzan Bazaar,guwahati,medical,results_medical_College_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Gauhati Medical College and Hospital,"Narakasur Hilltop, GMC Hospital Rd, Bhangagarh, Guwahati, Assam 781032",,gmchassam.gov.in,"5Q59+H5 Guwahati, Assam",26.1600676,91.7680237,2,College Zoo Road,guwahati,medical,results_medical_College_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Guwahati Medical College Super Speciality Hospital,"5Q67+HQH, Birubari, Guwahati, Assam 781032",,,5Q67+HQH,26.15951028113819,91.75169761097222,4,College Zoo Road,guwahati,medical,results_medical_College_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Dispur Paramedical and Nursing Institute: Guwahati,"Zoo Rd, Sree Nagar, Guwahati, Assam 781005",088224 12345,dispurparamedical.com,"5Q6J+FF Guwahati, Assam",26.161841609366785,91.77907576965146,5,College Zoo Road,guwahati,medical,results_medical_College_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
"All India Institute of Medical Sciences, Guwahati","Silbharal Changsari, Guwahati, Assam 781101",,aiimsguwahati.ac.in,"7M3W+7G Guwahati, Assam",26.1841165,91.7740906,7,College Zoo Road,guwahati,medical,results_medical_College_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
MEDIKARA HEALTHCARE,"ISKCON Mandir Road, Ambicapatty, Silchar, Assam 788004",,,"RQ9W+VH Silchar, Assam",24.81958922194451,92.79629567578084,1,stores Ambicapatty,silchar,medical,results_medical_stores_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Jyotika Medicos,"Park Rd, Ambicapatty, Silchar, Assam 788003",094350 74194,,"RQGW+H6 Silchar, Assam",24.819358,92.795703,2,stores Ambicapatty,silchar,medical,results_medical_stores_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Highway Medico,"Chapra, Assam 788806",073994 14726,,"VH94+R5 Chapra, Assam",26.32797985,90.32404765113108,8,stores Badarpur,silchar,medical,results_medical_stores_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Pragati Medical Store,"NH 36, Haibargaon, Nagaon, Assam 782001",03672 230 295,,"8MWQ+J2 Nagaon, Assam",26.3514459,92.6750092,3,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
New Sneha Medical,"A.T. ROAD, PANIGAON CHARIALI, Nagaon, Assam 782001",060038 88968,,"9M3X+M3 Nagaon, Assam",26.3518318,92.7086231,5,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,"A.T. Road, Panigaon Chariali, Nagaon, Assam, 782001, India",223829383.0,
"Nag Medical ,Medical store nagaon","Nagaon, Assam 782001",097061 56392,,"8MWW+9C Nagaon, Assam",26.3482238,92.6858215,7,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",222674385.0,
Central Medical Store,"Jyoti Nagar, Panigaon, Nagaon, Assam 782001",098645 43717,,"9M3W+PW Nagaon, Assam",26.3482238,92.6858215,8,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Sanjivani Medicines,"Nagaon - Dhing - Bhuragaon Rd, Dhing, Assam 782123",094355 18799,,"FF4P+86 Dhing, Assam",26.4582273,92.4819173,1,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
RMB Medical Store,"Dhing, Assam 782123",097069 59471,,"FF9H+QG Dhing, Assam",26.4582273,92.4819173,3,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223870026.0,
Ratna Medical Hall,"Dhing, Nagaon, SH-47, Dhing Moirabari Bhuragaon Road, Nagaon, Nagaon, Assam 782123",,,"FF5J+2P Sonari Gaon, Assam",26.456047844545296,92.44928922724878,6,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Shahanis medical store,"SH 47, Dhing, Assam 782126",086386 63933,suhailislam.blogspot.com,"FC3W+W7 Hatimuria, Assam",26.456047844545296,92.44928922724878,7,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
