name,address,phone,website,plus_code,photon_source,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id
Devdoot Market Complex,,,,RQHX+CRX,photon.komoot.io,24.8283093,92.7873196,4,Tarapur,silchar,markets,results_markets_Tarapur_Silchar.json,,,,,,,,
Birubari Bazaar,,,,5P6X+4RC,photon.komoot.io,26.15951028113819,91.75169761097222,7,Ulubari,guwahati,markets,results_markets_Ulubari_Guwahati.json,,,,,,,,
Sunday Fish market (weekly),,,,"5Q93+6C Guwahati, Assam",photon.komoot.io,26.1732274,91.7567462,8,Ulubari,guwahati,markets,results_markets_Ulubari_Guwahati.json,,,,,,,,
Krishokor Bozaar,,086383 38422,nesafe.org,"5QP4+JQ Guwahati, Assam",,26.1862278,91.7570631,7,Uzan Bazaar,guwahati,markets,results_markets_Uzan_Bazaar_Guwahati.json,,,,,,,"Ariz Path, Islumpur, Guwahati Club, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224301167.0
Kachari Flower Market,,,,"5PQW+GC Guwahati, Assam",photon.komoot.io,26.189268,91.7458279,8,Uzan Bazaar,guwahati,markets,results_markets_Uzan_Bazaar_Guwahati.json,,,,,,,,
Silchar Medical College Point,,091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",photon.komoot.io,24.7751968,92.79714034031554,3,College Ambicapatty,silchar,medical,results_medical_College_Ambicapatty_Silchar.json,,,,,,,,
Gauhati Medical College and Hospital,,,gmchassam.gov.in,"5Q59+H5 Guwahati, Assam",photon.komoot.io,26.1600676,91.7680237,4,College Beltola,guwahati,medical,results_medical_College_Beltola_Guwahati.json,,,,,,,,
Guwahati Medical College Super Speciality Hospital,,,,5Q67+HQH,photon.komoot.io,26.15951028113819,91.75169761097222,6,College Beltola,guwahati,medical,results_medical_College_Beltola_Guwahati.json,,,,,,,,
"All India Institute of Medical Sciences, Guwahati",,,aiimsguwahati.ac.in,"7M3W+7G Guwahati, Assam",photon.komoot.io,26.1841165,91.7740906,3,College Chandmari,guwahati,medical,results_medical_College_Chandmari_Guwahati.json,,,,,,,,
Tezpur Medical College and Hospital,,076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",photon.komoot.io,26.6809826,92.6524794,4,College Dhing,nagaon,medical,results_medical_College_Dhing_Nagaon.json,,,,,,,,
Assam Medical College,,,,"FWMV+9J Dibrugarh, Assam",photon.komoot.io,27.3603892,95.3227582,1,College Duliajan,dibrugarh,medical,results_medical_College_Duliajan_Dibrugarh.json,,,,,,,,
Dispur Paramedical and Nursing Institute: Guwahati,,088224 12345,dispurparamedical.com,"5Q6J+FF Guwahati, Assam",photon.komoot.io,26.161841609366785,91.77907576965146,7,College Ganeshguri,guwahati,medical,results_medical_College_Ganeshguri_Guwahati.json,,,,,,,,
City Medical,,086386 73788,,"8MWQ+X6 Nagaon, Assam",photon.komoot.io,26.3510707,92.6878774,7,College Haibargaon,nagaon,medical,results_medical_College_Haibargaon_Nagaon.json,,,,,,,,
NEF College of Health Sciences,,094011 74466,nefcohs.org,"4QF2+3F Guwahati, Assam",photon.komoot.io,26.1092885,91.7218967927302,7,College Kahilipara,guwahati,medical,results_medical_College_Kahilipara_Guwahati.json,,,,,,,,
SBI Branch Nagaon Medical College Hospital,,1800 1234,bank.sbi,"9P87+PM Mohkhuli Chariali, Assam",photon.komoot.io,26.347434,92.6639524,4,College Kaliabor,nagaon,medical,results_medical_College_Kaliabor_Nagaon.json,,,,,,,,
School of Pharmaceutical Science and Technology,,096784 65205,mwes.in,"CVX7+GJ Kanuamari, Assam",photon.komoot.io,26.4189384,92.8446824,4,College Samaguri,nagaon,medical,results_medical_College_Samaguri_Nagaon.json,,,,,,,,
MEDIKARA HEALTHCARE,,,,"RQ9W+VH Silchar, Assam",photon.komoot.io,24.81958922194451,92.79629567578084,1,stores Ambicapatty,silchar,medical,results_medical_stores_Ambicapatty_Silchar.json,,,,,,,,
Jyotika Medicos,,094350 74194,,"RQGW+H6 Silchar, Assam",photon.komoot.io,24.819358,92.795703,2,stores Ambicapatty,silchar,medical,results_medical_stores_Ambicapatty_Silchar.json,,,,,,,,
Highway Medico,,073994 14726,,"VH94+R5 Chapra, Assam",photon.komoot.io,26.32797985,90.32404765113108,8,stores Badarpur,silchar,medical,results_medical_stores_Badarpur_Silchar.json,,,,,,,,
Shree Rajlakshmi Drugs,,094352 04235,,"4QFX+V7 Guwahati, Assam",photon.komoot.io,26.1161709,91.7972171,2,stores Beltola,guwahati,medical,results_medical_stores_Beltola_Guwahati.json,,,,,,,,
Pragati Medical Store,,03672 230 295,,"8MWQ+J2 Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,3,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,,
New Sneha Medical,,060038 88968,,"9M3X+M3 Nagaon, Assam",,26.3518318,92.7086231,5,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,"A.T. Road, Panigaon Chariali, Nagaon, Assam, 782001, India",223829383.0
"Nag Medical ,Medical store nagaon",,097061 56392,,"8MWW+9C Nagaon, Assam",,26.3482238,92.6858215,7,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",222674385.0
Central Medical Store,,098645 43717,,"9M3W+PW Nagaon, Assam",photon.komoot.io,26.3482238,92.6858215,8,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,,
Maitaru Medico's,,,,"5QMC+M6 Guwahati, Assam",photon.komoot.io,26.1850334,91.7698115,1,stores Chandmari,guwahati,medical,results_medical_stores_Chandmari_Guwahati.json,,,,,,,,
S.S MEDICOS UZAN BAZAR,,098641 06532,,"5QR4+XM Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,4,stores Chandmari,guwahati,medical,results_medical_stores_Chandmari_Guwahati.json,,,,,,,,
Sanjivani Medicines,,094355 18799,,"FF4P+86 Dhing, Assam",photon.komoot.io,26.4582273,92.4819173,1,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,
RMB Medical Store,,097069 59471,,"FF9H+QG Dhing, Assam",,26.4582273,92.4819173,3,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223870026.0
Ratna Medical Hall,,,,"FF5J+2P Sonari Gaon, Assam",photon.komoot.io,26.456047844545296,92.44928922724878,6,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,
Shahanis medical store,,086386 63933,suhailislam.blogspot.com,"FC3W+W7 Hatimuria, Assam",photon.komoot.io,26.456047844545296,92.44928922724878,7,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,
Mir Medical,,095085 24018,,"FF4P+98 Dhing, Assam",photon.komoot.io,26.4582273,92.4819173,8,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,
Dey's Medical Stores,,094350 71435,,"RQHX+7W Silchar, Assam",photon.komoot.io,24.8270921,92.798397,1,stores Dolu Lake surroundings,silchar,medical,results_medical_stores_Dolu_Lake_surroundings_Silchar.json,,,,,,,,
Cachar Medicine Stores,,094355 04944,,"RRJ2+H5 Silchar, Assam",,24.8297232,92.8002807,6,stores Dolu Lake surroundings,silchar,medical,results_medical_stores_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223620616.0
Bordoloi medical store,,,,984C+3JC,photon.komoot.io,27.3515144,95.3212398,4,stores Duliajan,dibrugarh,medical,results_medical_stores_Duliajan_Dibrugarh.json,,,,,,,,
Mahabir Medicos,,098640 77521,,"5PHR+F3 Guwahati, Assam",photon.komoot.io,26.175830053107976,91.73178883403172,1,stores Fancy Bazaar,guwahati,medical,results_medical_stores_Fancy_Bazaar_Guwahati.json,,,,,,,,
New Dey's Medical,,094350 40837,facebook.com,"5PJV+P6 Guwahati, Assam",photon.komoot.io,26.1817549,91.7406799,2,stores Fancy Bazaar,guwahati,medical,results_medical_stores_Fancy_Bazaar_Guwahati.json,,,,,,,,
Leix Pharmacy,,098648 04878,,5PMR+VJH,photon.komoot.io,26.1786131509092,91.73439906998487,4,stores Fancy Bazaar,guwahati,medical,results_medical_stores_Fancy_Bazaar_Guwahati.json,,,,,,,,
Panbazar Medico's,,099572 81908,,"5PPV+PF Guwahati, Assam",,26.1856991,91.7443253,8,stores Fancy Bazaar,guwahati,medical,results_medical_stores_Fancy_Bazaar_Guwahati.json,,,,,,,"Motilal Nehru Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",220513782.0
Krishna Medicos,,094355 45111,,"4QXP+Q8 Guwahati, Assam",photon.komoot.io,26.1496203,91.7872833,8,stores Ganeshguri,guwahati,medical,results_medical_stores_Ganeshguri_Guwahati.json,,,,,,,,
LAXMI MEDICAL,,088762 41576,,"8MVF+6J Nagaon, Assam",photon.komoot.io,26.3571901,92.6754505,3,stores Haibargaon,nagaon,medical,results_medical_stores_Haibargaon_Nagaon.json,,,,,,,,
M/S NUR MEDICAL,,091012 21893,,"8MVQ+39 Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,7,stores Haibargaon,nagaon,medical,results_medical_stores_Haibargaon_Nagaon.json,,,,,,,,
Shivam Medical,,084020 97909,,"9M2H+49 Nagaon, Assam",photon.komoot.io,32.74785025,-97.09283370737742,8,stores Haibargaon,nagaon,medical,results_medical_stores_Haibargaon_Nagaon.json,,,,,,,,
JISHU MEDICOS,,087239 49092,,"4QHQ+P7 Guwahati, Assam",photon.komoot.io,26.1818507,91.7942583,4,stores Hatigaon,guwahati,medical,results_medical_stores_Hatigaon_Guwahati.json,,,,,,,,
New Munni Medicose,,095087 48425,,"4QHJ+JC Guwahati, Assam",photon.komoot.io,26.1291306,91.7794845,5,stores Hatigaon,guwahati,medical,results_medical_stores_Hatigaon_Guwahati.json,,,,,,,,
Junaid Medicos,,098624 44475,,4QHP+QG6,photon.komoot.io,26.130035650000003,91.79217244271844,7,stores Hatigaon,guwahati,medical,results_medical_stores_Hatigaon_Guwahati.json,,,,,,,,
J R Pharmaceuticals,,03842 245 611,,"RRG2+6R Silchar, Assam",photon.komoot.io,24.824012949177614,92.80128472057451,6,stores Janiganj Bazaar,silchar,medical,results_medical_stores_Janiganj_Bazaar_Silchar.json,,,,,,,,
Kahilipara Pharmacy,,076700 36668,,"4QR7+VW Guwahati, Assam",photon.komoot.io,26.154512,91.7700322,2,stores Kahilipara,guwahati,medical,results_medical_stores_Kahilipara_Guwahati.json,,,,,,,,
Lachit Medicos,,093654 70595,,"5Q69+96 Guwahati, Assam",photon.komoot.io,26.1818507,91.7942583,4,stores Kahilipara,guwahati,medical,results_medical_stores_Kahilipara_Guwahati.json,,,,,,,,
"Assam Drug Distributor, Keona",,093653 53200,,"4QQH+MW Guwahati, Assam",photon.komoot.io,26.1372512,91.801698,5,stores Kahilipara,guwahati,medical,results_medical_stores_Kahilipara_Guwahati.json,,,,,,,,
Radiant Pharma,,,,"4QVG+RF Guwahati, Assam",photon.komoot.io,26.1443909,91.7788842,7,stores Kahilipara,guwahati,medical,results_medical_stores_Kahilipara_Guwahati.json,,,,,,,,
Maa Binada Drugs,,070025 30730,,"4QV7+QW Guwahati, Assam",photon.komoot.io,26.14330382690418,91.76574970412328,8,stores Kahilipara,guwahati,medical,results_medical_stores_Kahilipara_Guwahati.json,,,,,,,,
Rang Medical,,098643 71167,,"5M64+J7 Kampur Town, Assam",photon.komoot.io,28.7260887,77.1735982,6,stores Kampur,nagaon,medical,results_medical_stores_Kampur_Nagaon.json,,,,,,,,
Naharkatia Medical Stores,,099545 32640,,"78PJ+56 Naharkatia, Assam",photon.komoot.io,27.3627681,95.3276396,2,stores Naharkatia,dibrugarh,medical,results_medical_stores_Naharkatia_Dibrugarh.json,,,,,,,,
Balajee medicos,,088763 33888,,"5PHX+M6 Guwahati, Assam",photon.komoot.io,26.1659951,91.7275191,2,stores Paltan Bazaar,guwahati,medical,results_medical_stores_Paltan_Bazaar_Guwahati.json,,,,,,,,
Chakraborty Pharmacy,,098593 47675,,"5QJ2+58 Guwahati, Assam",photon.komoot.io,26.1806191,91.7510559,8,stores Paltan Bazaar,guwahati,medical,results_medical_stores_Paltan_Bazaar_Guwahati.json,,,,,,,,
Radha Medicos,,,,"5PPV+79 Guwahati, Assam",photon.komoot.io,26.1916841,91.7539239,7,stores Pan Bazaar,guwahati,medical,results_medical_stores_Pan_Bazaar_Guwahati.json,,,,,,,,
Situ Medical,,,,"6GG9+QQ Garmari, Assam",,26.2587936,92.2321557,1,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,"Garmari Hospital, Mayong, Marigaon, Assam, 782105, India",223463856.0
M/s Madhav Medical Hall,,070020 14068,,"6GM9+H6 Nagaon, Assam",photon.komoot.io,26.2330757,92.5179234,2,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,,
Jeet Medical,,,,6GM9+M54,photon.komoot.io,26.2287463,92.5085828,7,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,,
New Niva Medical Hall,,070020 84906,,"6GG9+XJ Roha, Assam",photon.komoot.io,26.2275316,92.5195009,8,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,,
Lakshmi Medical Store,,,,"9P27+72 Nagaon, Assam",photon.komoot.io,26.34859915,92.68384115661296,7,stores Rupohihat,nagaon,medical,results_medical_stores_Rupohihat_Nagaon.json,,,,,,,,
M/S PINAKPANI MEDICAL,,098643 86225,,"CR8V+JG Samaguri, Assam",,26.4189384,92.8446824,4,stores Samaguri,nagaon,medical,results_medical_stores_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0
DILMOHOMOTH MEDICAL STORE,,088372 98553,,"4RJ3+GQ Guwahati, Assam",,26.1407074,91.8113148,2,stores Six Mile,guwahati,medical,results_medical_stores_Six_Mile_Guwahati.json,,,,,,,"Zero Gear, Chachal, Six Mile, Oppt' H.P. Petrol Pump, VIP Road, Jaya Nagar, Six Mile, Guwahati, Dispur, Kamrup Metropolitan, Assam, 781022, India",224493166.0
New Legend Medishop,,078962 66746,,4RJ5+W8J,photon.komoot.io,26.12613755,91.80607796413034,3,stores Six Mile,guwahati,medical,results_medical_stores_Six_Mile_Guwahati.json,,,,,,,,
Jagadamba Medico's,,088763 48673,,"4RJ4+VX Guwahati, Assam",photon.komoot.io,26.12613755,91.80607796413034,5,stores Six Mile,guwahati,medical,results_medical_stores_Six_Mile_Guwahati.json,,,,,,,,
Grand Medical,,098640 84162,,"4RJ5+J9 Guwahati, Assam",photon.komoot.io,26.12613755,91.80607796413034,8,stores Six Mile,guwahati,medical,results_medical_stores_Six_Mile_Guwahati.json,,,,,,,,
Diya Medicine,,097060 35897,,"RQHP+J4 Silchar, Assam",,24.830302,92.7875689,6,stores Tarapur,silchar,medical,results_medical_stores_Tarapur_Silchar.json,,,,,,,"Bhasha Shahid, Tarapur, Silchar, Cachar, Assam, 788014, India",224184690.0
The Life Pharmacy,,0361 359 1752,,"5QF5+W6 Guwahati, Assam",photon.komoot.io,26.17440009544765,91.76759398921246,1,stores Ulubari,guwahati,medical,results_medical_stores_Ulubari_Guwahati.json,,,,,,,,
Idol Pharma,,093953 38427,idolpharma.in,"5QR4+86 Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,2,stores Uzan Bazaar,guwahati,medical,results_medical_stores_Uzan_Bazaar_Guwahati.json,,,,,,,,
W.W. Medicos,,084720 04748,,"5QR4+WC Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,6,stores Uzan Bazaar,guwahati,medical,results_medical_stores_Uzan_Bazaar_Guwahati.json,,,,,,,,
Zoo Road Medicoz,,080 4806 6719,,"5QFG+MJ Guwahati, Assam",photon.komoot.io,26.17735385,91.77585205,1,stores Zoo Road,guwahati,medical,results_medical_stores_Zoo_Road_Guwahati.json,,,,,,,,
KUHI MEDICOS,,087248 56436,,"5QCG+RX Guwahati, Assam",photon.komoot.io,26.171859,91.77674775,2,stores Zoo Road,guwahati,medical,results_medical_stores_Zoo_Road_Guwahati.json,,,,,,,,
Maa Gayatri Medicos,,098642 08693,,"5QFH+W5 Guwahati, Assam",photon.komoot.io,26.17735385,91.77585205,3,stores Zoo Road,guwahati,medical,results_medical_stores_Zoo_Road_Guwahati.json,,,,,,,,
Tiniali Medicos,,098640 17680,,5QGG+3MW,photon.komoot.io,26.179796666968823,91.77546591698174,4,stores Zoo Road,guwahati,medical,results_medical_stores_Zoo_Road_Guwahati.json,,,,,,,,
Ascent Medica,,070026 40341,,"5QGG+3M Guwahati, Assam",photon.komoot.io,26.179796666968823,91.77546591698174,6,stores Zoo Road,guwahati,medical,results_medical_stores_Zoo_Road_Guwahati.json,,,,,,,,
SUBHAM DRUG AGENCY,,097070 30088,,"5QCC+PV Guwahati, Assam",,26.1767638,91.7734819,8,stores Zoo Road,guwahati,medical,results_medical_stores_Zoo_Road_Guwahati.json,,,,,,,"Rajgarh Road, Zoo Rd Tiniali, Dispur, Kamrup Metropolitan, Assam, 781003, India",224672942.0
Himalayan Yoga and Meditation Centre,,070024 66438,hymcindia.com,"4RJ5+V2 Guwahati, Assam",photon.komoot.io,26.12613755,91.80607796413034,6,centers Beltola,guwahati,meditation,results_meditation_centers_Beltola_Guwahati.json,,,,,,,,
Sai yoga centre,,,,5QJC+XRC,photon.komoot.io,26.17945703527568,91.77186910573695,2,centers Chandmari,guwahati,meditation,results_meditation_centers_Chandmari_Guwahati.json,,,,,,,,
The Art Of Living Guwahati Ashram,,080113 47916,artofliving.org,"5MFR+26 Guwahati, Assam",photon.komoot.io,26.1625097,91.69185802759236,8,centers Dhing,nagaon,meditation,results_meditation_centers_Dhing_Nagaon.json,,,,,,,,
Art Of living Center,,,artofliving.org,"5QCH+FG Guwahati, Assam",photon.komoot.io,26.1818507,91.7942583,7,centers Ganeshguri,guwahati,meditation,results_meditation_centers_Ganeshguri_Guwahati.json,,,,,,,,
"Brahmakumaris centre, Uzan Bazar, Sukumari Bhawan, Bhuban Road",,070863 25335,,"5QR3+XV Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,4,centers Paltan Bazaar,guwahati,meditation,results_meditation_centers_Paltan_Bazaar_Guwahati.json,,,,,,,,
Mantra Rehabilitation (Best Rehab Center in Nagaon/Nisha Mukti Kendra in Nagaon/Assam),,,,"7PCJ+4C Nonoi Teliagaon, Assam",photon.komoot.io,26.1413108,91.666460997616,6,centers Raha,nagaon,meditation,results_meditation_centers_Raha_Nagaon.json,,,,,,,,
Willing-Way Wellness Society (Nagaon branch)- Best Rehab Center in Nagaon/Nisha Mukti Kendra in Nagaon/Assam,,093944 21225,,"9P43+P8 Nagaon, Assam",photon.komoot.io,26.3563099,92.7067437,8,centers Raha,nagaon,meditation,results_meditation_centers_Raha_Nagaon.json,,,,,,,,
AROGYA YOGASANA KENDRA KALIABOR,,070028 55257,facebook.com,"HXMC+92 Sorubhogia, Assam",photon.komoot.io,26.5876626,92.9747047,6,centers Samaguri,nagaon,meditation,results_meditation_centers_Samaguri_Nagaon.json,,,,,,,,
Jayanagar Masjid,,,,"4RG4+35 Guwahati, Assam",photon.komoot.io,26.1206584,91.8213531,2,Beltola,guwahati,mosques,results_mosques_Beltola_Guwahati.json,,,,,,,,
Sijubari Burah Jama Masjid,,,,"4QHH+XP Guwahati, Assam",photon.komoot.io,26.1291306,91.7794845,5,Beltola,guwahati,mosques,results_mosques_Beltola_Guwahati.json,,,,,,,,
"Hedayetpur Jame Masjid, Guwahati Club",,094351 08446,,"5QM5+C7 Guwahati, Assam",photon.komoot.io,26.1849139,91.756824,5,Chandmari,guwahati,mosques,results_mosques_Chandmari_Guwahati.json,,,,,,,,
Niz dhing Jame masjid,,,,"FC4V+4M Hatimuria, Assam",photon.komoot.io,26.4582273,92.4819173,5,Dhing,nagaon,mosques,results_mosques_Dhing_Nagaon.json,,,,,,,,
"Dewar Mukam & Masjid, Mazumdar bazar, Tarapur, Silchar -3",,,,"RQWF+9X Silchar, Assam",photon.komoot.io,24.8127756,92.8613714,4,Dolu Lake surroundings,silchar,mosques,results_mosques_Dolu_Lake_surroundings_Silchar.json,,,,,,,,
Duliajan Masjid,,094353 92457,,983F+52W,photon.komoot.io,27.3515144,95.3212398,1,Duliajan,dibrugarh,mosques,results_mosques_Duliajan_Dibrugarh.json,,,,,,,,
Duliajan makthab/madrassa,,,,983F+52W,photon.komoot.io,27.3515144,95.3212398,3,Duliajan,dibrugarh,mosques,results_mosques_Duliajan_Dibrugarh.json,,,,,,,,
Lakhtokia 2 No. Masjid,,,,5PJR+MM5,photon.komoot.io,26.1817549,91.7406799,2,Fancy Bazaar,guwahati,mosques,results_mosques_Fancy_Bazaar_Guwahati.json,,,,,,,,
Kamarpatty Masjid,,,,"5PJR+W7 Guwahati, Assam",photon.komoot.io,26.1823279,91.7407187,3,Fancy Bazaar,guwahati,mosques,results_mosques_Fancy_Bazaar_Guwahati.json,,,,,,,,
Guwahati Markaz Masjid,,,,"5PJR+MP Guwahati, Assam",photon.komoot.io,26.1817549,91.7406799,4,Fancy Bazaar,guwahati,mosques,results_mosques_Fancy_Bazaar_Guwahati.json,,,,,,,,
Lakhtokia 1 No Masjid Field,,,,5PJV+XHX,photon.komoot.io,26.1823701,91.7501234,5,Fancy Bazaar,guwahati,mosques,results_mosques_Fancy_Bazaar_Guwahati.json,,,,,,,,
Christian Basti Masjid,,,,5Q4F+8X6,photon.komoot.io,26.1652848,91.7794293,2,Ganeshguri,guwahati,mosques,results_mosques_Ganeshguri_Guwahati.json,,,,,,,,
Sreenagar Masjid,,,,"5Q5G+MR Guwahati, Assam",photon.komoot.io,26.15971315,91.7734245882877,5,Ganeshguri,guwahati,mosques,results_mosques_Ganeshguri_Guwahati.json,,,,,,,,
Dighalipukhuri Masjid,,088119 14532,,5QQ2+WMP,photon.komoot.io,26.18938555,91.75078663453536,5,Pan Bazaar,guwahati,mosques,results_mosques_Pan_Bazaar_Guwahati.json,,,,,,,,
"Islampur Masjid, Guwahati Club",,,,"5QJ6+89 Guwahati, Assam",photon.komoot.io,26.1809666,91.7597277,6,Ulubari,guwahati,mosques,results_mosques_Ulubari_Guwahati.json,,,,,,,,
Uzanbazar Islampatty Jame Masjid,,,,"5QV4+27 Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,1,Uzan Bazaar,guwahati,mosques,results_mosques_Uzan_Bazaar_Guwahati.json,,,,,,,,
Najrul Store,,091015 83804,,"CFMR+72 Baruati, Assam",,26.4467456,92.4981832,2,theaters Dhing,nagaon,movie,results_movie_theaters_Dhing_Nagaon.json,,,,,,,"782123, Dhing, Nagaon, Assam, India",352239100.0
Bhaskarjyoti Cinema Hall,,080116 40106,facebook.com,"XH3C+4J Bhatiapar, Assam",photon.komoot.io,26.172266468232824,91.72626999285433,6,theaters Naharkatia,dibrugarh,movie,results_movie_theaters_Naharkatia_Dibrugarh.json,,,,,,,,
"DISTRICT OFFICE SILCHAR ASSAM EPFO (For the Districts of Cachar, Karimganj, Hailakandi & Dima Hasao)",,,epfindia.gov.in,"RRJ3+67 Silchar, Assam",photon.komoot.io,24.8283093,92.7873196,6,offices Badarpur,silchar,municipal,results_municipal_offices_Badarpur_Silchar.json,,,,,,,,
"Guwahati Municipal Corporation, Janxala Branch",,,,"4Q7V+5M Guwahati, Assam",photon.komoot.io,26.11700765,91.81546080878026,4,offices Beltola,guwahati,municipal,results_municipal_offices_Beltola_Guwahati.json,,,,,,,,
Nagaon Municipality Board,,,nagaonmunix.in,8MXM+R89,photon.komoot.io,26.3510707,92.6878774,1,offices Bordowa,nagaon,municipal,results_municipal_offices_Bordowa_Nagaon.json,,,,,,,,
"DDMA, NAGAON",,,,8MXJ+GW8,photon.komoot.io,26.3510707,92.6878774,2,offices Bordowa,nagaon,municipal,results_municipal_offices_Bordowa_Nagaon.json,,,,,,,,
Nagaon Zila Parishad,,,,8MXM+W7R,photon.komoot.io,26.3514459,92.6750092,4,offices Bordowa,nagaon,municipal,results_municipal_offices_Bordowa_Nagaon.json,,,,,,,,
Morigaon Municipal Board,,098547 15787,,"782R+55 Morigaon, Assam",,26.248606,92.3387945,5,offices Bordowa,nagaon,municipal,results_municipal_offices_Bordowa_Nagaon.json,,,,,,,"Morigaon DC office, 1st building, SH3, Kamalabari, Marigaon, Assam, 782105, India",222258477.0
